lensid,MJD,filter,RA,RA_err,DEC,DEC_err,x,x_com_err,y,y_com_err,flux,flux_err,size,size_err,e1,e2,psf_sigma,sky
409363,59984.041429,z,0,0,0,0,0.102325423218,0,0.102034057441,0,656.806767469,0.2740569345657603,0.772325518645,0,0.00125309999567,0.00144483626354,0.727005,22.157973
19707312,59984.041429,z,0,0,0,0,0.166898683242,0,0.054392365445,0,29.6433320851,0.2740569345657603,0.785852744407,0,0.024425689131,-0.0595328062773,0.727005,22.157973
4786161,59984.041429,z,0,0,0,0,0.0844452418078,0,0.0814229995569,0,60.7703239794,0.2740569345657603,0.775557850636,0,-0.0169557724148,0.0130910817534,0.727005,22.157973
8238505,59984.041429,z,0,0,0,0,0.111825169431,0,0.0911746126807,0,111.291171933,0.2740569345657603,0.77465520309,0,-0.000342695449945,-0.000496019260027,0.727005,22.157973
49161272,59984.041429,z,0,0,0,0,0.119727799961,0,-0.0413129306426,0,61.5569576446,0.2740569345657603,0.798699817624,0,-0.0884771421552,-0.0299656819552,0.727005,22.157973
5174697,59984.041429,z,0,0,0,0,0.108242720091,0,0.096255526126,0,92.3069117942,0.2740569345657603,0.776515309286,0,0.0059559578076,-0.0205790828913,0.727005,22.157973
38933261,59984.041429,z,0,0,0,0,-0.108133001177,0,0.47785668976,0,391.463183417,0.2740569345657603,0.902973499321,0,-0.000573167577386,-0.318376630545,0.727005,22.157973
5976939,59984.041429,z,0,0,0,0,0.0910898972172,0,0.124135724572,0,52.2286059563,0.2740569345657603,0.773236737955,0,-0.024762481451,-0.0259381607175,0.727005,22.157973
2535585,59984.041429,z,0,0,0,0,0.134055062555,0,0.168905858894,0,60.316537807,0.2740569345657603,0.796227855115,0,-0.00118817389011,0.0103464275599,0.727005,22.157973
13152642,59996.016816,z,0,0,0,0,0.054321661996,0,0.0615948872247,0,40.0854471905,0.29395387911764986,0.854361929147,0,0.0174615550786,0.055359788239,0.77847,22.081877
28927224,59996.016816,z,0,0,0,0,0.161686328973,0,0.106313742567,0,17.9295962176,0.29395387911764986,0.82393085358,0,0.0222022123635,-0.00204093684442,0.77847,22.081877
24573293,59996.016816,z,0,0,0,0,0.0962327775642,0,0.084687334517,0,24.1301173193,0.29395387911764986,0.820515314657,0,-0.0239055007696,0.00669412361458,0.77847,22.081877
120117,59996.016816,z,0,0,0,0,0.101481250135,0,0.101841984016,0,1112.86299242,0.29395387911764986,0.819017963593,0,0.000831013661809,-0.00216590892524,0.77847,22.081877
30737083,59996.016816,z,0,0,0,0,0.0518760434109,0,0.104371898317,0,74.6267316109,0.29395387911764986,0.869049151111,0,-0.0803171992302,0.113343626261,0.77847,22.081877
35762883,59996.016816,z,0,0,0,0,0.0562783532985,0,0.23018341768,0,19.0903143212,0.29395387911764986,0.840792031968,0,-0.0294289011508,-0.0263379476964,0.77847,22.081877
409363,59996.016816,z,0,0,0,0,0.101972443734,0,0.100155937129,0,650.79478641,0.29395387911764986,0.812553039339,0,0.00201395712793,0.00264679663815,0.77847,22.081877
19707312,59996.016816,z,0,0,0,0,0.169780848004,0,0.0529763790568,0,29.9727506514,0.29395387911764986,0.830880112635,0,0.0219159517437,-0.0534392595291,0.77847,22.081877
4786161,59996.016816,z,0,0,0,0,0.0845967374571,0,0.0795892106954,0,60.5659830873,0.29395387911764986,0.831720646067,0,-0.0151101350784,0.0117000779137,0.77847,22.081877
8238505,59996.016816,z,0,0,0,0,0.114678517885,0,0.0903878332384,0,112.698257088,0.29395387911764986,0.82844837213,0,-0.000354366289685,-0.000194360283785,0.77847,22.081877
49161272,59996.016816,z,0,0,0,0,0.119606364,0,-0.0442444778833,0,61.1516416185,0.29395387911764986,0.863223528918,0,-0.0784039124846,-0.0265457071364,0.77847,22.081877
5174697,59996.016816,z,0,0,0,0,0.1111169303,0,0.0943461081178,0,92.7289645359,0.29395387911764986,0.833550132727,0,0.00673501100391,-0.0229246355593,0.77847,22.081877
38933261,59996.016816,z,0,0,0,0,-0.109241163073,0,0.479590272325,0,392.790363519,0.29395387911764986,0.950349543176,0,-0.000322397740092,-0.284712135792,0.77847,22.081877
5976939,59996.016816,z,0,0,0,0,0.0890922969997,0,0.125650493491,0,52.1754077975,0.29395387911764986,0.827465279586,0,-0.0234459210187,-0.024576023221,0.77847,22.081877
2535585,59996.016816,z,0,0,0,0,0.136290510601,0,0.170895292255,0,60.559187176,0.29395387911764986,0.85880090701,0,-0.000924643420149,0.00893724989146,0.77847,22.081877
13152642,59996.032231,z,0,0,0,0,0.0566516916991,0,0.0642620062465,0,40.2899415422,0.27681727917140964,0.793304742275,0,0.0188549589366,0.059539552778,0.730272,22.147092
28927224,59996.032231,z,0,0,0,0,0.160857853284,0,0.107930971254,0,18.1032064348,0.27681727917140964,0.776660474825,0,0.0250382721424,-0.00230676843785,0.730272,22.147092
24573293,59996.032231,z,0,0,0,0,0.0953556104071,0,0.0852651497822,0,23.8425463586,0.27681727917140964,0.778965191174,0,-0.0259529557079,0.00722340727225,0.730272,22.147092
120117,59996.032231,z,0,0,0,0,0.101909053654,0,0.100936938724,0,1118.27776622,0.27681727917140964,0.760727936391,0,0.000823451613542,-0.00189356785268,0.730272,22.147092
30737083,59996.032231,z,0,0,0,0,0.0559537625804,0,0.108541285015,0,74.6075871518,0.27681727917140964,0.838570426481,0,-0.0879928171635,0.122291855514,0.730272,22.147092
35762883,59996.032231,z,0,0,0,0,0.0562718887406,0,0.228310105422,0,19.0662149053,0.27681727917140964,0.784077313905,0,-0.0333713889122,-0.0298640783876,0.730272,22.147092
409363,59996.032231,z,0,0,0,0,0.102443182577,0,0.101804806957,0,655.268207995,0.27681727917140964,0.765061471181,0,0.00129015382845,0.00150452286471,0.730272,22.147092
19707312,59996.032231,z,0,0,0,0,0.168087797593,0,0.0539513940476,0,29.6744946832,0.27681727917140964,0.79716826155,0,0.0242558270693,-0.0591206625104,0.730272,22.147092
4786161,59996.032231,z,0,0,0,0,0.0854132079125,0,0.0812149986617,0,60.9164623057,0.27681727917140964,0.779114732459,0,-0.0168296843767,0.0129963988438,0.730272,22.147092
8238505,59996.032231,z,0,0,0,0,0.112550160252,0,0.0905971543046,0,111.921944919,0.27681727917140964,0.773465178788,0,-0.000343838561093,-0.000473923835671,0.730272,22.147092
49161272,59996.032231,z,0,0,0,0,0.11957675687,0,-0.0417417783706,0,61.7518284807,0.27681727917140964,0.820153876557,0,-0.0877855047584,-0.0297307372093,0.730272,22.147092
5174697,59996.032231,z,0,0,0,0,0.109827738948,0,0.0957650494275,0,91.7341439063,0.27681727917140964,0.7697806038,0,0.00601171189919,-0.0207472722977,0.730272,22.147092
38933261,59996.032231,z,0,0,0,0,-0.108705790525,0,0.478477090418,0,390.072862289,0.27681727917140964,0.902447146419,0,-0.00055508769583,-0.316100239754,0.730272,22.147092
5976939,59996.032231,z,0,0,0,0,0.0906114116788,0,0.124481325158,0,52.2217161779,0.27681727917140964,0.785566486382,0,-0.024683021009,-0.025856230408,0.730272,22.147092
2535585,59996.032231,z,0,0,0,0,0.134109953829,0,0.168569375717,0,60.1113817842,0.27681727917140964,0.81489548674,0,-0.00116954091936,0.0102487290278,0.730272,22.147092
13152642,60021.008047,z,0,0,0,0,0.051739982316,0,0.0599065187331,0,40.2085341344,0.31735839834814344,0.901596316278,0,0.016256634146,0.0516888014972,0.822631,21.9987
28927224,60021.008047,z,0,0,0,0,0.16162002416,0,0.10784925537,0,17.9701675701,0.31735839834814344,0.865765530382,0,0.019998440519,-0.00183529418427,0.822631,21.9987
24573293,60021.008047,z,0,0,0,0,0.0966947610081,0,0.0824329896304,0,23.9021576257,0.31735839834814344,0.867634705482,0,-0.022170798853,0.00623618159443,0.822631,21.9987
120117,60021.008047,z,0,0,0,0,0.100390538783,0,0.101383539814,0,1110.06904154,0.31735839834814344,0.867527067678,0,0.000838356208988,-0.00239561707713,0.822631,21.9987
30737083,60021.008047,z,0,0,0,0,0.0497215487834,0,0.0995174345381,0,74.6272616237,0.31735839834814344,0.947252805107,0,-0.0739947408438,0.105604417622,0.822631,21.9987
35762883,60021.008047,z,0,0,0,0,0.0562568619061,0,0.227757905164,0,19.0377050568,0.31735839834814344,0.892047564519,0,-0.0263957809657,-0.0236248020083,0.822631,21.9987
409363,60021.008047,z,0,0,0,0,0.101050854956,0,0.0995782826446,0,654.232647627,0.31735839834814344,0.862630542907,0,0.00298564415425,0.00415087351575,0.822631,21.9987
19707312,60021.008047,z,0,0,0,0,0.171182075966,0,0.0516320637998,0,29.8804836011,0.31735839834814344,0.884117781857,0,0.0200240239501,-0.0488408021629,0.822631,21.9987
4786161,60021.008047,z,0,0,0,0,0.0841639163868,0,0.0791742162655,0,60.4877059297,0.31735839834814344,0.861299665333,0,-0.0137410499156,0.0106615601107,0.822631,21.9987
8238505,60021.008047,z,0,0,0,0,0.113590577064,0,0.0888609480665,0,112.007894225,0.31735839834814344,0.887807949925,0,-0.00035575099173,-2.4917931114e-06,0.822631,21.9987
49161272,60021.008047,z,0,0,0,0,0.120577347753,0,-0.0460113917697,0,61.6641320969,0.31735839834814344,0.905399558958,0,-0.0710024908185,-0.0240348111838,0.822631,21.9987
5174697,60021.008047,z,0,0,0,0,0.113293321117,0,0.0926929893729,0,93.0808451621,0.31735839834814344,0.865621337893,0,0.00723733846098,-0.0244245547801,0.822631,21.9987
38933261,60021.008047,z,0,0,0,0,-0.108768347038,0,0.479101693879,0,392.620920693,0.31735839834814344,0.985909201606,0,-0.000157691174536,-0.259309500456,0.822631,21.9987
5976939,60021.008047,z,0,0,0,0,0.0887074508327,0,0.128272790399,0,52.467621593,0.31735839834814344,0.89129140492,0,-0.0222554858774,-0.0233388263732,0.822631,21.9987
2535585,60021.008047,z,0,0,0,0,0.13671637385,0,0.175641927875,0,60.1978134545,0.31735839834814344,0.900483722816,0,-0.000743368640542,0.00792421400547,0.822631,21.9987
13152642,60140.442498,z,0,0,0,0,0.058623200652,0,0.0648362356683,0,40.2273301999,0.26936080150712655,0.782248694933,0,0.0193397868425,0.0609726794064,0.713976,22.176739
28927224,60140.442498,z,0,0,0,0,0.161135253967,0,0.107436084499,0,17.8765800875,0.26936080150712655,0.758283273389,0,0.0261175073683,-0.00240827864036,0.713976,22.176739
24573293,60140.442498,z,0,0,0,0,0.0966346748298,0,0.085875274958,0,24.0120317354,0.26936080150712655,0.755636146448,0,-0.0266789700836,0.00740754557773,0.713976,22.176739
120117,60140.442498,z,0,0,0,0,0.101439760638,0,0.101202029403,0,1129.87410985,0.26936080150712655,0.746952673465,0,0.000821568886749,-0.00179901078809,0.713976,22.176739
30737083,60140.442498,z,0,0,0,0,0.0568559305119,0,0.111098405367,0,74.3469126065,0.26936080150712655,0.818690793343,0,-0.0907827913761,0.125406965613,0.713976,22.176739
35762883,60140.442498,z,0,0,0,0,0.0564789409612,0,0.227484757235,0,19.1513926709,0.26936080150712655,0.769465611712,0,-0.0348834432662,-0.0312163196504,0.713976,22.176739
409363,60140.442498,z,0,0,0,0,0.103410700141,0,0.101471421655,0,649.811023246,0.26936080150712655,0.749516350714,0,0.00111870153341,0.00122660771012,0.713976,22.176739
19707312,60140.442498,z,0,0,0,0,0.16683027177,0,0.0546662318687,0,29.5196311692,0.26936080150712655,0.783941431147,0,0.0251180045307,-0.0612122491002,0.713976,22.176739
4786161,60140.442498,z,0,0,0,0,0.0853448856558,0,0.0805332655161,0,60.4836728228,0.26936080150712655,0.772121609145,0,-0.0174715351313,0.0134778134525,0.713976,22.176739
8238505,60140.442498,z,0,0,0,0,0.112821487573,0,0.0900918179858,0,112.317778702,0.26936080150712655,0.767755350435,0,-0.000337446428603,-0.000588592840359,0.713976,22.176739
49161272,60140.442498,z,0,0,0,0,0.120177105628,0,-0.0409241062691,0,61.7910712604,0.26936080150712655,0.779746518971,0,-0.0913119241595,-0.0309287160635,0.713976,22.176739
5174697,60140.442498,z,0,0,0,0,0.107819850819,0,0.0977029055917,0,91.8078099648,0.26936080150712655,0.777280660219,0,0.0057252952829,-0.0198829118162,0.713976,22.176739
38933261,60140.442498,z,0,0,0,0,-0.108508534055,0,0.4817946664,0,391.00147369,0.26936080150712655,0.896814120622,0,-0.000648465182167,-0.327651441097,0.713976,22.176739
5976939,60140.442498,z,0,0,0,0,0.0910875233643,0,0.12334585513,0,52.4119820063,0.26936080150712655,0.764607413646,0,-0.0250716507435,-0.0262564960867,0.713976,22.176739
2535585,60140.442498,z,0,0,0,0,0.134638425161,0,0.168143984653,0,59.8825565735,0.26936080150712655,0.791104506553,0,-0.00126521871425,0.010748016648,0.713976,22.176739
13152642,60143.415058,r,0,0,0,0,-0.0350550068719,0,-0.0097635484446,0,6.19583156409,0.05019152550213883,1.2546158382,0,0.0208752825856,0.0652906596661,1.141389,24.000999
28927224,60143.415058,r,0,0,0,0,0.323393409039,0,0.123536193919,0,4.00038258582,0.05019152550213883,1.2041868593,0,0.0244590118527,-0.00605380022898,1.141389,24.000999
24573293,60143.415058,r,0,0,0,0,0.0690555273843,0,-0.0329675241372,0,3.9245464635,0.05019152550213883,1.25561805699,0,-0.0704151317477,0.0191329456866,1.141389,24.000999
120117,60143.415058,r,0,0,0,0,0.0987920529207,0,0.103696570745,0,576.250941673,0.05019152550213883,1.19154849292,0,0.00121731997933,-0.00474614370614,1.141389,24.000999
30737083,60143.415058,r,0,0,0,0,-0.0811167114257,0,0.0302385604663,0,24.4288440318,0.05019152550213883,1.34235864268,0,-0.119193084538,0.1656036973,1.141389,24.000999
35762883,60143.415058,r,0,0,0,0,0.022092802515,0,0.322766703211,0,8.45402693978,0.05019152550213883,1.20613289869,0,-0.0169586259872,-0.01580170542,1.141389,24.000999
409363,60143.415058,r,0,0,0,0,0.0726018250561,0,0.0843984644323,0,328.934564716,0.05019152550213883,1.23806229362,0,0.0281300917268,0.0420871339738,1.141389,24.000999
19707312,60143.415058,r,0,0,0,0,0.391596647537,0,-0.101480934991,0,6.36065017838,0.05019152550213883,1.24617268733,0,0.0298612173647,-0.0701710283756,1.141389,24.000999
4786161,60143.415058,r,0,0,0,0,0.0460861661628,0,0.0291004906216,0,19.1813969429,0.05019152550213883,1.1969998897,0,-0.023062877357,0.0166273955256,1.141389,24.000999
8238505,60143.415058,r,0,0,0,0,0.161312557466,0,0.0483885141875,0,24.3880447129,0.05019152550213883,1.25679434041,0,-0.00129437923897,0.0033758811187,1.141389,24.000999
49161272,60143.415058,r,0,0,0,0,0.174710652478,0,-0.440690281218,0,14.8203984917,0.05019152550213883,1.23354212991,0,-0.056331846863,-0.0233722385019,1.141389,24.000999
5174697,60143.415058,r,0,0,0,0,0.183844082922,0,0.0427789479228,0,24.8835920028,0.05019152550213883,1.25941478558,0,0.0228618625551,-0.0757154971361,1.141389,24.000999
38933261,60143.415058,r,0,0,0,0,-0.174857542314,0,0.594856793461,0,238.827493789,0.05019152550213883,1.31421649477,0,0.012788714841,-0.158591970801,1.141389,24.000999
5976939,60143.415058,r,0,0,0,0,0.0454657055287,0,0.22626112769,0,13.9258481586,0.05019152550213883,1.21863706868,0,-0.0467101968825,-0.0489335134625,1.141389,24.000999
2535585,60143.415058,r,0,0,0,0,0.181297841909,0,0.270423211783,0,27.4651149191,0.05019152550213883,1.25531515997,0,0.0038004075177,0.00266810925677,1.141389,24.000999
13152642,60145.41211,g,0,0,0,0,0.00437592018068,0,0.0215622214523,0,0.934845685426,0.028010237785287655,0.951288142033,0,0.0265155993402,0.0833278372884,0.876033,24.634283
28927224,60145.41211,g,0,0,0,0,0.445492823332,0,0.134491512806,0,2.3442290204,0.028010237785287655,0.950294524468,0,0.037018455565,-0.0201521143317,0.876033,24.634283
24573293,60145.41211,g,0,0,0,0,0.0242993923873,0,-0.231890746305,0,1.41726849206,0.028010237785287655,1.03930504302,0,-0.230148240924,0.0555622130632,0.876033,24.634283
120117,60145.41211,g,0,0,0,0,0.100915106694,0,0.102237552164,0,206.704095543,0.028010237785287655,0.931724634625,0,0.00328059634194,-0.0102878762409,0.876033,24.634283
30737083,60145.41211,g,0,0,0,0,-0.126927404733,0,0.0152652856851,0,16.8751440049,0.028010237785287655,1.13335474114,0,-0.230527833104,0.308891952038,0.876033,24.634283
35762883,60145.41211,g,0,0,0,0,0.0138799540522,0,0.34734275912,0,6.96432688052,0.028010237785287655,0.954399691708,0,-0.0281963348389,-0.0266211815178,0.876033,24.634283
409363,60145.41211,g,0,0,0,0,0.0936984703282,0,0.0924780641045,0,92.6001640115,0.028010237785287655,0.935100204122,0,0.0289048980922,0.0419018827379,0.876033,24.634283
19707312,60145.41211,g,0,0,0,0,0.624837668737,0,-0.262307362802,0,3.39645976187,0.028010237785287655,0.965255800425,0,0.0482545532286,-0.102972567081,0.876033,24.634283
4786161,60145.41211,g,0,0,0,0,-0.0358221835416,0,-0.0867007314691,0,6.36585444588,0.028010237785287655,0.973515825174,0,-0.0891578048468,0.0514829680324,0.876033,24.634283
8238505,60145.41211,g,0,0,0,0,0.291395069982,0,-0.0660677777138,0,7.96003583789,0.028010237785287655,1.09329222701,0,-0.0098515059799,0.0372748151422,0.876033,24.634283
49161272,60145.41211,g,0,0,0,0,0.194261256978,0,-0.573073813151,0,11.2324989815,0.028010237785287655,0.951508584878,0,-0.0618464760482,-0.0313035137951,0.876033,24.634283
5174697,60145.41211,g,0,0,0,0,0.484436007013,0,-0.174120940939,0,6.92103326458,0.028010237785287655,1.17352778024,0,0.118609748781,-0.402559608221,0.876033,24.634283
38933261,60145.41211,g,0,0,0,0,-0.20044326836,0,0.626360465281,0,220.039527415,0.028010237785287655,1.05770183759,0,0.0238721854985,-0.255651146173,0.876033,24.634283
5976939,60145.41211,g,0,0,0,0,-0.062329234691,0,0.472661064466,0,4.77824074218,0.028010237785287655,1.04879810236,0,-0.171871751547,-0.17842386663,0.876033,24.634283
2535585,60145.41211,g,0,0,0,0,0.297390018548,0,0.498991138536,0,10.4955013547,0.028010237785287655,1.06843213213,0,0.056255813688,-0.0391068086028,0.876033,24.634283
13152642,60147.365899,r,0,0,0,0,-0.0355850315872,0,-0.0105851421131,0,6.19379645531,0.056260449237033536,1.26375171214,0,0.0197916720062,0.0619197525084,1.175973,23.877067
28927224,60147.365899,r,0,0,0,0,0.321295695661,0,0.124264767441,0,3.98764222654,0.056260449237033536,1.25764891596,0,0.0230489820242,-0.00570898177102,1.175973,23.877067
24573293,60147.365899,r,0,0,0,0,0.0680391401141,0,-0.0341075779984,0,3.9170886632,0.056260449237033536,1.27185692429,0,-0.0666533112526,0.0181169677526,1.175973,23.877067
120117,60147.365899,r,0,0,0,0,0.0980147934925,0,0.104769966561,0,584.114623851,0.056260449237033536,1.24803839592,0,0.00120106525719,-0.00475337635726,1.175973,23.877067
30737083,60147.365899,r,0,0,0,0,-0.0825699794564,0,0.0291406258236,0,24.4593375668,0.056260449237033536,1.38004496601,0,-0.113035298884,0.157095909119,1.175973,23.877067
35762883,60147.365899,r,0,0,0,0,0.0222193030863,0,0.329599650884,0,8.34299499727,0.056260449237033536,1.24084564125,0,-0.0159877184778,-0.0148972794414,1.175973,23.877067
409363,60147.365899,r,0,0,0,0,0.0670767126442,0,0.081421364771,0,331.379841755,0.056260449237033536,1.27404492703,0,0.0309527330101,0.0463565513492,1.175973,23.877067
19707312,60147.365899,r,0,0,0,0,0.388467653206,0,-0.101802628645,0,6.3193007553,0.056260449237033536,1.27587115752,0,0.0281612798572,-0.0661730542779,1.175973,23.877067
4786161,60147.365899,r,0,0,0,0,0.0462261588031,0,0.0287159651719,0,19.1652076289,0.056260449237033536,1.26633124541,0,-0.0217879991978,0.0157046988606,1.175973,23.877067
8238505,60147.365899,r,0,0,0,0,0.161524969697,0,0.0481759005013,0,24.2273788337,0.056260449237033536,1.25472066689,0,-0.00124626245815,0.00333104003221,1.175973,23.877067
49161272,60147.365899,r,0,0,0,0,0.173516231573,0,-0.4441645757,0,14.8317926802,0.056260449237033536,1.27729199765,0,-0.0531997643411,-0.022084550932,1.175973,23.877067
5174697,60147.365899,r,0,0,0,0,0.187491682544,0,0.0402110062994,0,24.9606439772,0.056260449237033536,1.28651243505,0,0.0223440267146,-0.0739458352327,1.175973,23.877067
38933261,60147.365899,r,0,0,0,0,-0.17363269933,0,0.597750771254,0,238.488535344,0.056260449237033536,1.32119368934,0,0.0121035734192,-0.149991616607,1.175973,23.877067
5976939,60147.365899,r,0,0,0,0,0.0445848614539,0,0.228905003892,0,13.8008640935,0.056260449237033536,1.27097403666,0,-0.0444406867027,-0.0465584993362,1.175973,23.877067
2535585,60147.365899,r,0,0,0,0,0.180650768311,0,0.270380854363,0,27.4839039853,0.056260449237033536,1.29738352282,0,0.00366570032202,0.00239911582321,1.175973,23.877067
13152642,60147.385248,r,0,0,0,0,-0.0342263024095,0,-0.00914431318034,0,6.20605309103,0.051019805150391194,1.21171335765,0,0.0216587893665,0.067726187408,1.117925,23.983228
28927224,60147.385248,r,0,0,0,0,0.325050352224,0,0.123452291172,0,3.98603268813,0.051019805150391194,1.18193898943,0,0.02549046278,-0.00630572997034,1.117925,23.983228
24573293,60147.385248,r,0,0,0,0,0.0690237818537,0,-0.0321271732625,0,3.87513139683,0.051019805150391194,1.22188022802,0,-0.0731435343623,0.0198692958802,1.117925,23.983228
120117,60147.385248,r,0,0,0,0,0.0999370801255,0,0.103070302056,0,581.275347084,0.051019805150391194,1.16441450714,0,0.0012272951426,-0.00473130028695,1.117925,23.983228
30737083,60147.385248,r,0,0,0,0,-0.079729095821,0,0.031760162362,0,24.4736407524,0.051019805150391194,1.30524759894,0,-0.123633906245,0.171735197306,1.117925,23.983228
35762883,60147.385248,r,0,0,0,0,0.0219827856265,0,0.326052666303,0,8.45599044315,0.051019805150391194,1.20542113169,0,-0.0176683198661,-0.0164627786726,1.117925,23.983228
409363,60147.385248,r,0,0,0,0,0.0762025385297,0,0.0866642672278,0,330.075786539,0.051019805150391194,1.19453208425,0,0.0261577088386,0.0391032584012,1.117925,23.983228
19707312,60147.385248,r,0,0,0,0,0.390475519977,0,-0.1019871235,0,6.32674458586,0.051019805150391194,1.2210381317,0,0.0311024039984,-0.0730903893709,1.117925,23.983228
4786161,60147.385248,r,0,0,0,0,0.046458971925,0,0.029103689178,0,19.3960406708,0.051019805150391194,1.21873790053,0,-0.0239913184196,0.0172995906323,1.117925,23.983228
8238505,60147.385248,r,0,0,0,0,0.160671754738,0,0.0486953672346,0,24.3919623179,0.051019805150391194,1.23238339436,0,-0.00132787704933,0.00339920795523,1.117925,23.983228
49161272,60147.385248,r,0,0,0,0,0.173486665274,0,-0.445807295176,0,14.8249825719,0.051019805150391194,1.22526814575,0,-0.0586134493351,-0.0243093781173,1.117925,23.983228
5174697,60147.385248,r,0,0,0,0,0.18025965331,0,0.0443418584987,0,24.9603180555,0.051019805150391194,1.24332759035,0,0.0231927409768,-0.0768546536565,1.117925,23.983228
38933261,60147.385248,r,0,0,0,0,-0.176452867641,0,0.595409290552,0,239.962295184,0.051019805150391194,1.28587763683,0,0.0132850091904,-0.164829134941,1.117925,23.983228
5976939,60147.385248,r,0,0,0,0,0.0460583747545,0,0.224595923524,0,14.015369305,0.051019805150391194,1.20337939933,0,-0.0483389161527,-0.0506377182901,1.117925,23.983228
2535585,60147.385248,r,0,0,0,0,0.181067963806,0,0.270397498053,0,27.4508341211,0.051019805150391194,1.23724155678,0,0.00389338424429,0.00287241721526,1.117925,23.983228
13152642,60160.385859,z,0,0,0,0,0.0604485404599,0,0.0663674092797,0,39.8699319917,0.1627862038724284,0.746717976772,0,0.0202110279351,0.0635122284293,0.684982,22.723531
28927224,60160.385859,z,0,0,0,0,0.159935573469,0,0.106730828654,0,18.1021905382,0.1627862038724284,0.736925771528,0,0.0282123833895,-0.00260590668768,0.684982,22.723531
24573293,60160.385859,z,0,0,0,0,0.0967277905703,0,0.086503793285,0,24.1327345809,0.1627862038724284,0.736339964375,0,-0.0280069019645,0.00773854088038,0.684982,22.723531
120117,60160.385859,z,0,0,0,0,0.101196708585,0,0.101179925437,0,1119.01332145,0.1627862038724284,0.723947339571,0,0.000819733948447,-0.0016313183587,0.684982,22.723531
30737083,60160.385859,z,0,0,0,0,0.0594043240925,0,0.114512526605,0,74.3037822473,0.1627862038724284,0.779097611835,0,-0.0960003063083,0.131010591984,0.684982,22.723531
35762883,60160.385859,z,0,0,0,0,0.0568585503897,0,0.22844806867,0,18.8705205234,0.1627862038724284,0.751775777404,0,-0.0378373116255,-0.0338577851653,0.684982,22.723531
409363,60160.385859,z,0,0,0,0,0.103121971878,0,0.100252892377,0,652.868110709,0.1627862038724284,0.716403489838,0,0.000893461867236,0.000848845345899,0.684982,22.723531
19707312,60160.385859,z,0,0,0,0,0.164951609253,0,0.0561760736242,0,29.6850275007,0.1627862038724284,0.753757895515,0,0.0267468076199,-0.0651606470346,0.684982,22.723531
4786161,60160.385859,z,0,0,0,0,0.0857027648941,0,0.081409151292,0,60.4843733316,0.1627862038724284,0.734590685815,0,-0.018697636202,0.0143934367225,0.684982,22.723531
8238505,60160.385859,z,0,0,0,0,0.111493906772,0,0.0905273903106,0,112.467675245,0.1627862038724284,0.719908554657,0,-0.000321539846482,-0.000822185829747,0.684982,22.723531
49161272,60160.385859,z,0,0,0,0,0.118410946674,0,-0.038784524608,0,61.4604941049,0.1627862038724284,0.75684071387,0,-0.098086386919,-0.0332313515246,0.684982,22.723531
5174697,60160.385859,z,0,0,0,0,0.106624034095,0,0.097203055098,0,92.4892523223,0.1627862038724284,0.735453603985,0,0.00516578834504,-0.0181940160692,0.684982,22.723531
38933261,60160.385859,z,0,0,0,0,-0.108348633816,0,0.480168185778,0,394.457698585,0.1627862038724284,0.867382834951,0,-0.000835597049445,-0.349449545145,0.684982,22.723531
5976939,60160.385859,z,0,0,0,0,0.0913468823095,0,0.12169935198,0,52.0521125594,0.1627862038724284,0.735079630517,0,-0.0257043540478,-0.0269047468901,0.684982,22.723531
2535585,60160.385859,z,0,0,0,0,0.133560128912,0,0.16439597791,0,59.6607729389,0.1627862038724284,0.780078762042,0,-0.00145354494452,0.0117143988609,0.684982,22.723531
13152642,60160.399405,z,0,0,0,0,0.0602703423222,0,0.0664239719503,0,39.8639852981,0.1600240271639317,0.754479336467,0,0.0200990848243,0.0631888583302,0.688699,22.742112
28927224,60160.399405,z,0,0,0,0,0.161062194569,0,0.107300135548,0,17.9609903531,0.1600240271639317,0.73934789264,0,0.0279304459691,-0.00257925433107,0.688699,22.742112
24573293,60160.399405,z,0,0,0,0,0.0968219602936,0,0.085932230405,0,24.1299464463,0.1600240271639317,0.741081657144,0,-0.0278343390673,0.00769601715729,0.688699,22.742112
120117,60160.399405,z,0,0,0,0,0.101113390353,0,0.101183504225,0,1113.06915174,0.1600240271639317,0.718570071797,0,0.000819832959678,-0.00165262247901,0.688699,22.742112
30737083,60160.399405,z,0,0,0,0,0.0592297590409,0,0.113186033804,0,74.604730388,0.1600240271639317,0.792191300663,0,-0.0953130424023,0.130290001631,0.688699,22.742112
35762883,60160.399405,z,0,0,0,0,0.0567229681071,0,0.227682221168,0,19.0898247582,0.1600240271639317,0.747966862793,0,-0.0374382995069,-0.0335009917617,0.688699,22.742112
409363,60160.399405,z,0,0,0,0,0.102993395042,0,0.101163571479,0,653.149088775,0.1600240271639317,0.722765245419,0,0.000917063793167,0.00088954140665,0.688699,22.742112
19707312,60160.399405,z,0,0,0,0,0.166122690835,0,0.0559304809178,0,29.5813163315,0.1600240271639317,0.75143052035,0,0.0265310481191,-0.0646378546953,0.688699,22.742112
4786161,60160.399405,z,0,0,0,0,0.0858038565913,0,0.0815330032272,0,60.5443998324,0.1600240271639317,0.740856604041,0,-0.0185341369361,0.0142716607079,0.688699,22.742112
