,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,lensid,g_flux,g_x,g_y,g_size,g_flux_err,g_x_com_err,g_y_com_err,g_size_err,g_e1,g_e2,g_e,g_phi,z_flux,z_x,z_y,z_size,z_flux_err,z_x_com_err,z_y_com_err,z_size_err,z_e1,z_e2,z_e,z_phi,i_flux,i_x,i_y,i_size,i_flux_err,i_x_com_err,i_y_com_err,i_size_err,i_e1,i_e2,i_e,i_phi,r_flux,r_x,r_y,r_size,r_flux_err,r_x_com_err,r_y_com_err,r_size_err,r_e1,r_e2,r_e,r_phi,u_flux,u_x,u_y,u_size,u_flux_err,u_x_com_err,u_y_com_err,u_size_err,u_e1,u_e2,u_e,u_phi
0,0,0,0,710960.0,19.9485323653,2.15547523297,1.23282331351,1.46079569365,0.124372849098,0.0,0.0,0.0,0.196662915249,0.276782636841,0.339536347331,0.476516102689,19.795465588,2.2640484323,1.28793753186,1.2545391764,0.0321610758117,0.0,0.0,0.0,0.159518477041,0.224651976731,0.275526144847,0.476684391637,26.2546535313,2.30116080013,1.30751001778,1.21543060216,0.043325997912,0.0,0.0,0.0,0.15206359464,0.21463883143,0.263045995215,0.477272572899,31.0886242305,2.27000252329,1.29281337928,1.26075313667,0.092305960987,0.0,0.0,0.0,0.169346859315,0.239480829616,0.293308026314,0.477948104426,37.0845717481,2.28173509564,1.29957665843,1.4151211122,0.251108783603,0.0,0.0,0.0,0.139868916707,0.205045716788,0.249611193371,0.457361815775
1,1,1,1,17432684.0,17.5990669251,0.12208564517,0.751811193817,1.2413221848,0.124372849098,0.0,0.0,0.0,-0.0532472717265,-0.00453521193574,0.053440061087,0.0424997214818,18.0387064119,0.121640161212,0.758650236688,1.06216812299,0.03151922859,0.0,0.0,0.0,-0.0751246927927,-0.00641312504498,0.0753979325423,0.0426396139729,22.7469533517,0.12169937275,0.761200320157,1.00630505709,0.043325997912,0.0,0.0,0.0,-0.0813226890922,-0.00706125535416,0.0816288069938,0.0435663986279,25.2257849154,0.121529456864,0.761670458203,0.995817547522,0.092305960987,0.0,0.0,0.0,-0.0866868487813,-0.00781618244946,0.0870397335395,0.0457082462767,26.7018180466,0.121110219571,0.763276324144,0.970999226494,0.251646435623,0.0,0.0,0.0,-0.096775418179,-0.00924367081153,0.0972326582441,0.0496614196223
